"cislo strany","nazov strany","cislo kandidata",meno,priezvisko,tituly,vek,povolania,mesto
20,#SIEŤ,138,Jozef,Tomaštík,,37,podnikateľ,"Nové Zámky"
20,#SIEŤ,139,Peter,Bodor,Mgr.,47,hasič,"Vranov nad Topľou"
20,#SIEŤ,140,Ľuboš,Maxina,"JUDr. Ing.;PhD.",50,právnik;finančník,Prievidza
20,#SIEŤ,141,Zora,Škodová,MUDr.,55,lekárka,Prievidza
20,#SIEŤ,142,Roman,Štrbík,,38,SZČO,Obeckov
20,#SIEŤ,143,Miloslav,Tkačivský,Ing.,41,manažér,Stropkov
20,#SIEŤ,144,Marcel,Košta,Mgr.,31,"vzťahový manažér",Bratislava
20,#SIEŤ,145,Róbert,Kočiš,PhDr.,46,viktimológ,"Spišská Nová Ves"
20,#SIEŤ,146,Miroslav,Zubček,,49,vodič,Levoča
20,#SIEŤ,147,Michal,Mošať,,35,"zamestnanec verejnej správy",Topoľčany
20,#SIEŤ,148,Kristián,Čechmánek,Mgr.,29,právnik,Nitra
20,#SIEŤ,149,Martin,Barčík,Mgr.,42,"mediálny manažér",Žilina
20,#SIEŤ,150,Bohdan,Hroboň,"doc. Ing.;PhD.;MA",47,"VŠ učiteľ",Martin
21,"Strana maďarskej komunity - Magyar Közösség Pártja",1,József,Berényi,Mgr.,48,"podpredseda Trnavského samosprávneho kraja","Dolné Saliby"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",2,Gyula,Bárdos,Mgr.,57,pedagóg,Senec
21,"Strana maďarskej komunity - Magyar Közösség Pártja",3,Iván,Farkas,Ing.,50,starosta,Mužla
21,"Strana maďarskej komunity - Magyar Közösség Pártja",4,József,Menyhárt,PaedDr.;PhD.,39,"vysokoškolský pedagóg",Vrakúň
21,"Strana maďarskej komunity - Magyar Közösség Pártja",5,István,Samu,Mgr.,36,učiteľ,Kolárovo
21,"Strana maďarskej komunity - Magyar Közösség Pártja",6,Krisztián,Forró,,40,konateľ,"Veľká Mača"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",7,László,Köteles,Ing.,58,"bezpečnostný inžinier","Moldava nad Bodvou"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",8,Ferenc,Auxt,,63,podnikateľ,"Rimavská Sobota"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",9,Örs,Orosz,Mgr.,30,"geograf;projektový manažér",Moča
21,"Strana maďarskej komunity - Magyar Közösség Pártja",10,Zoltán,Cziprusz,Ing.,27,"stavebný inžinier","Rimavská Sobota"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",11,Beáta,Kiss,PaedDr.,46,"riaditeľka školy",Nýrovce
21,"Strana maďarskej komunity - Magyar Közösség Pártja",12,Zoltán,Ilko,Mgr.,28,"projektový koordinátor;manažér",Leles
21,"Strana maďarskej komunity - Magyar Közösség Pártja",13,Gabriella,Németh,PhDr.,58,"podpredsedníčka VÚC",Senec
21,"Strana maďarskej komunity - Magyar Közösség Pártja",14,Imre,Knirs,PhDr.,54,"zástupca primátora",Komárno
21,"Strana maďarskej komunity - Magyar Közösség Pártja",15,László,Szabó,,48,"zástupca primátora;riaditeľ školy","Dunajská Streda"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",16,Attila,Karaffa,,35,pedagóg,"Dunajská Streda"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",17,Péter,Őry,Mgr.,43,starosta,"Štvrtok na Ostrove"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",18,Ildikó,Kőrösiová,Mgr.,30,advokátka,Tešedíkovo
21,"Strana maďarskej komunity - Magyar Közösség Pártja",19,Pál,Zachar,Ing.,29,"inžinier informatiky",Šahy
21,"Strana maďarskej komunity - Magyar Közösség Pártja",20,Dávid,Nagy,JUDr.,28,advokát,"Nové Zámky"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",21,Tihamér,Gyarmati,Ing.,51,"poslanec VÚC","Svätý Peter"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",22,Ildikó,Basternáková,Mgr.,53,primátorka,Hurbanovo
21,"Strana maďarskej komunity - Magyar Közösség Pártja",23,Olga,Szabó,JUDr.,58,starostka,Patince
21,"Strana maďarskej komunity - Magyar Közösség Pártja",24,Péter,Csúsz,Mgr.,50,učiteľ,Lučenec
21,"Strana maďarskej komunity - Magyar Közösség Pártja",25,Beáta,Beke,,35,redaktorka,Bohúňovo
21,"Strana maďarskej komunity - Magyar Közösség Pártja",26,Eva,Balázsová,Mgr.,67,"riaditeľka školy","Veľký Krtíš"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",27,Gábor,Mihók,Mgr.,40,ekonóm,"Veľké Kapušany"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",28,János,Deák,Ing.,35,poľnohospodár,Tornaľa
21,"Strana maďarskej komunity - Magyar Közösség Pártja",29,Zoltán,Bóna,,25,študent,"Bátorove Kosihy"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",30,Tibor,Varga,,29,"okresný tajomník","Kapušianske Kľačany"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",31,Jozef,Filipko,Ing.,50,kontrolór,Košice
21,"Strana maďarskej komunity - Magyar Közösség Pártja",32,Tibor,Beke,Ing.,58,"chemický inžinier",Bratislava
21,"Strana maďarskej komunity - Magyar Közösség Pártja",33,Lajos,Ladányi,,57,"informatik;riaditeľ kultúrneho inštitútu",Klasov
21,"Strana maďarskej komunity - Magyar Közösség Pártja",34,Csaba,Orosz,,44,"zástupca primátora mesta",Šamorín
21,"Strana maďarskej komunity - Magyar Közösség Pártja",35,Ladislav,Polák,Ing.,45,starosta,Okoč
21,"Strana maďarskej komunity - Magyar Közösség Pártja",36,István,Domin,Bc.,37,starosta,Iža
21,"Strana maďarskej komunity - Magyar Közösség Pártja",37,Valéria,Geri,Mgr.,50,starostka,"Nová Vieska"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",38,Gergely,Agócs,Mgr.,29,politológ,"Kráľov Brod"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",39,Peter,Köpöncei,Ing.,37,"odborný radca",Plášťovce
21,"Strana maďarskej komunity - Magyar Közösség Pártja",40,Juraj,Nagy,,43,"kultúrny referent","Krásnohorská Dlhá Lúka"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",41,Csaba,Furik,,45,starosta,"Malý Horeš"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",42,Peter,Juhász,MUDr.,43,chirurg,"Rimavská Sobota"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",43,László,Bacsó,Bc.,41,starosta,Topoľníky
21,"Strana maďarskej komunity - Magyar Közösség Pártja",44,Ákos,Horony,Mgr.art.;dr.jur.,41,právnik,"Dunajská Streda"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",45,Tímea,Bögi,Mgr.,46,pedagogička,"Čiližská Radvaň"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",46,Norbert,Becse,PaedDr.,43,pedagóg,Nesvady
21,"Strana maďarskej komunity - Magyar Közösség Pártja",47,Tibor,Dolník,Mgr.,52,pedagóg,"Bátorove Kosihy"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",48,Tibor,Farkas,Ing.,52,"konateľ spoločnosti","Dvory nad Žitavou"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",49,László,Fekete,Ing.,56,"strojný inžinier",Štúrovo
21,"Strana maďarskej komunity - Magyar Közösség Pártja",50,József,Pócsik,Mgr.,27,"obchodný agent",Čechynce
21,"Strana maďarskej komunity - Magyar Közösség Pártja",51,Ladislav,Rigó,Ing.,58,"zástupca primátora","Rimavská Sobota"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",52,Štefan,Pusztai,Mgr.,34,"obchodno-technický manažér","Čierna Voda"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",53,Dezső,Pálffy,Mgr.,44,"riaditeľ školy",Šahy
21,"Strana maďarskej komunity - Magyar Közösség Pártja",54,Adrianna,"Gergely Papp",Mgr.,43,starostka,Debraď
21,"Strana maďarskej komunity - Magyar Közösség Pártja",55,Adriana,Žiačková,Mgr.,50,"riaditeľka ZŠ",Žihárec
21,"Strana maďarskej komunity - Magyar Közösség Pártja",56,Viktor,Végső,MVDr.,45,veterinár,Rožňava
21,"Strana maďarskej komunity - Magyar Közösség Pártja",57,Zsuzsanna,Szvorák,Mgr.,53,"stredoškolská profesorka",Fiľakovo
21,"Strana maďarskej komunity - Magyar Közösség Pártja",58,Attila,Barkó,Ing.,53,technik,"Veľké Kapušany"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",59,Márk,Czibulya,Mgr.,36,pedagóg,"Balog nad Ipľom"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",60,Ottó,Szabó,,35,"športový riaditeľ",Povoda
21,"Strana maďarskej komunity - Magyar Közösség Pártja",61,Ildikó,Dúlová,,56,manažérka,Košice
21,"Strana maďarskej komunity - Magyar Közösség Pártja",62,Lívia,Cseszkó,,37,"asistentka primátora",Tornaľa
21,"Strana maďarskej komunity - Magyar Közösség Pártja",63,Tünde,Neszméri,Mgr.,35,redaktorka,"Nová Dedinka"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",64,Tamás,Iván,,24,študent,"Moldava nad Bodvou"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",65,Michal,Brogyányi,,49,podnikateľ,Bratislava
21,"Strana maďarskej komunity - Magyar Közösség Pártja",66,Zoltán,Šonkoľ,Mgr.,35,"pedagóg;riaditeľ školy",Žirany
21,"Strana maďarskej komunity - Magyar Közösség Pártja",67,Olivér,Stercel,,39,"vnútorný obchodný manažér prevádzky","Zlaté Klasy"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",68,Anikó,Nagy,Ing.,57,"prednostka obecného úradu",Gabčíkovo
21,"Strana maďarskej komunity - Magyar Közösség Pártja",69,Ildikó,Bauer,Mgr.,27,podnikateľka,Šamorín
21,"Strana maďarskej komunity - Magyar Közösség Pártja",70,Gabriel,Bárdos,,62,primátor,Šamorín
21,"Strana maďarskej komunity - Magyar Közösség Pártja",71,Árpád,Horváth,,52,primátor,Kolárovo
21,"Strana maďarskej komunity - Magyar Közösség Pártja",72,Miklós,Viola,MUDr.,45,lekár,Kolárovo
21,"Strana maďarskej komunity - Magyar Közösség Pártja",73,Béla,Hajtman,PhDr.,49,"riaditeľ školy",Bardoňovo
21,"Strana maďarskej komunity - Magyar Közösség Pártja",74,Zoltán,Környi,,30,pedagóg,Štúrovo
21,"Strana maďarskej komunity - Magyar Közösség Pártja",75,Dénes,Pósa,Ing.,50,"technik požiarnej ochrany",Radnovce
21,"Strana maďarskej komunity - Magyar Közösség Pártja",76,János,Marsall,Mgr.,56,"riaditeľ gymnázia",Galanta
21,"Strana maďarskej komunity - Magyar Közösség Pártja",77,Zita,Cseri,Bc.,49,starostka,"Veľké Ludince"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",78,József,Kopasz,,58,starosta,"Veľké Trakany"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",79,František,Botka,Ing.,58,"vedúci mestského kultúrneho strediska",Šaľa
21,"Strana maďarskej komunity - Magyar Közösség Pártja",80,Alica,Koľveková,Ing.,40,"stredoškolská učiteľka odborných predmetov",Lipovník
21,"Strana maďarskej komunity - Magyar Közösség Pártja",81,Zoltán,Marcinkó,Mgr.,31,učiteľ,Belina
21,"Strana maďarskej komunity - Magyar Közösség Pártja",82,Lýdia,Czapová,Bc.,55,starostka,"Maťovské Vojkovce"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",83,Lóránt,Gömöry,Ing.,38,"poľnohospodársky inžinier",Vinica
21,"Strana maďarskej komunity - Magyar Közösség Pártja",84,István,Zachariaš,Ing.,63,"podpredseda KSK","Moldava nad Bodvou"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",85,Štefan,Oravecz,,50,"obrábač kovov",Polina
21,"Strana maďarskej komunity - Magyar Közösség Pártja",86,Ladislav,Gujber,Ing.,58,starosta,"Hrubý Šúr"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",87,Ladislav,Dudás,Ing.,57,"chemický inžinier",Bratislava
21,"Strana maďarskej komunity - Magyar Közösség Pártja",88,Alexander,Néveri,Ing.,54,podnikateľ,"Veľký Meder"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",89,Marian,Soóky,PaedDr.,37,pedagóg,"Veľký Meder"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",90,Ernest,Tóth,,59,podnikateľ,"Veľké Dvorníky"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",91,Lajos,Csonka,Ing.,56,"riaditeľ spoločnosti",Komárno
21,"Strana maďarskej komunity - Magyar Közösség Pártja",92,Rozália,Szalay,Ing.,56,starostka,"Klížska Nemá"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",93,János,Bób,Ing.,58,starosta,Zemné
21,"Strana maďarskej komunity - Magyar Közösség Pártja",94,Gabriel,Tóth,,32,elektrotechnik,Chľaba
21,"Strana maďarskej komunity - Magyar Közösség Pártja",95,Zuzana,Szamosová,Ing.,59,"finančná špecialistka",Hajnáčka
21,"Strana maďarskej komunity - Magyar Közösség Pártja",96,Katalin,Bózsing,Mgr.,25,právnička,"Veľké Úľany"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",97,Zsuzsanna,Szarka,Mgr.,48,"módna návrhárka",Trstice
21,"Strana maďarskej komunity - Magyar Közösség Pártja",98,Mária,Szuperák,PaedDr.,51,pedagogička,"Kráľovský Chlmec"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",99,Adrián,Szaniszló,Mgr.,44,"manažér technologických zariadení",Plešivec
21,"Strana maďarskej komunity - Magyar Közösség Pártja",100,Szilárd,Somogyi,,46,"vedúci redaktor","Dunajská Streda"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",101,Norbert,Gábor,,37,"vydavateľ novín",Holice
21,"Strana maďarskej komunity - Magyar Közösség Pártja",102,Kinga,Faklenová,,39,"finančná poradkyňa","Dunajská Streda"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",103,Ladislav,Kormos,,42,aktivista,"Kamenica nad Hronom"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",104,Henrieta,Vargová,Mgr.,29,pedagogička;žurnalistka,Šávoľ
21,"Strana maďarskej komunity - Magyar Közösség Pártja",105,Michal,Hangácsi,,57,"finančný agent","Nižný Lánec"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",106,Anikó,Korčoková,,41,podnikateľka,"Kosihy nad Ipľom"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",107,Péter,Óváry,Mgr.,41,"stredoškolský učiteľ",Šamorín
21,"Strana maďarskej komunity - Magyar Közösség Pártja",108,Gábor,Veres,PaedDr.,41,"stredoškolský učiteľ",Šamorín
21,"Strana maďarskej komunity - Magyar Közösség Pártja",109,János,Méry,Mgr.,29,doktorand,Šamorín
21,"Strana maďarskej komunity - Magyar Közösség Pártja",110,Ferenc,Fekete,Ing.,58,podnikateľ,Komárno
21,"Strana maďarskej komunity - Magyar Közösség Pártja",111,Gergely,Finta,Mgr.,29,vychovávateľ,"Kravany nad Dunajom"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",112,Péter,Nagy,Ing.,38,ekonóm,"Nové Zámky"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",113,Mikuláš,Csirmaz,Ing.,44,ekonóm,"Rimavská Sobota"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",114,Tibor,Csenger,Ing.,50,"konateľ spoločnosti",Želiezovce
21,"Strana maďarskej komunity - Magyar Közösség Pártja",115,Ákos,Csonka,Mgr.,28,pedagóg,Želiezovce
21,"Strana maďarskej komunity - Magyar Közösség Pártja",116,László,Farkas,,61,"vedúci hospodárskeho dvora",Leles
21,"Strana maďarskej komunity - Magyar Közösség Pártja",117,Štefan,Horváth,,49,"špecializovaný mechanik",Hrhov
21,"Strana maďarskej komunity - Magyar Közösség Pártja",118,Ladislav,Kocsis,,32,ekonóm,"Veľký Kamenec"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",119,Éva,Bognár,MUDr.,55,lekárka,"Dunajská Streda"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",120,Zoltán,Hájos,JUDr.,48,primátor;advokát,"Dunajská Streda"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",121,Zoltán,Novota,,39,tréner,"Dunajská Streda"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",122,Peter,Ertl,,46,"vedúci supermarketu",Komárno
21,"Strana maďarskej komunity - Magyar Közösség Pártja",123,Mikuláš,Szalai,,58,prevádzkár,Chotín
21,"Strana maďarskej komunity - Magyar Közösség Pártja",124,Tibor,Dobai,Ing.,36,"ekonomický riaditeľ",Komoča
21,"Strana maďarskej komunity - Magyar Közösség Pártja",125,Zoltán,Bán,Ing.,62,elektroinžinier,"Rimavská Sobota"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",126,Attila,Takács,"PaedDr. PhDr.",46,riaditeľ,Sládkovičovo
21,"Strana maďarskej komunity - Magyar Közösség Pártja",127,Eugen,Wirth,Ing.,52,manažér,Levice
21,"Strana maďarskej komunity - Magyar Közösség Pártja",128,Viktória,"Leco Bajzák",PaedDr.,30,pedagogička,"Veľké Trakany"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",129,Pavel,Élesztős,"Prof. Ing.;CSc.",67,"univerzitný profesor",Šamorín
21,"Strana maďarskej komunity - Magyar Közösség Pártja",130,Tibor,Pogány,Ing.,60,elektroinžinier,Šamorín
21,"Strana maďarskej komunity - Magyar Közösség Pártja",131,Tomáš,Lakatoš,,35,"viazaný finančný agent","Dunajská Streda"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",132,Mária,Czuczor,,62,starostka,Andovce
21,"Strana maďarskej komunity - Magyar Közösség Pártja",133,Enikő,"Mag Fodor",,27,referentka,Husiná
21,"Strana maďarskej komunity - Magyar Közösség Pártja",134,Tamás,Zupko,,36,manažér,Vozokany
21,"Strana maďarskej komunity - Magyar Közösség Pártja",135,Zoltán,Oros,,57,optometrista,Šahy
21,"Strana maďarskej komunity - Magyar Közösség Pártja",136,Michal,Tóth,,54,"športový manažér","Nové Zámky"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",137,Július,Agócs,,52,starosta,"Gemerský Jablonec"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",138,Magdaléna,Hrbácsek,PaedDr.;Phd.,48,"vysokoškolská pedagogička","Veľká Mača"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",139,Attila,Farkas,Mgr.,30,"terénny sociálny pracovník",Keť
21,"Strana maďarskej komunity - Magyar Közösség Pártja",140,Juraj,Gulyás,Ing.,56,"konateľ spoločnosti",Dubník
21,"Strana maďarskej komunity - Magyar Közösség Pártja",141,Zoltán,Urbán,Bc.,30,podnikateľ,Levice
21,"Strana maďarskej komunity - Magyar Közösség Pártja",142,Géza,Szimkó,,49,"súkromný podnikateľ","Kráľovský Chlmec"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",143,Ferdinand,Szalay,,66,"strojný technik",Váhovce
21,"Strana maďarskej komunity - Magyar Közösség Pártja",144,Attila,Zsapka,Ing.,47,hudobník,"Dvory nad Žitavou"
21,"Strana maďarskej komunity - Magyar Közösség Pártja",145,Imre,Vadkerti,,40,spevák,Kolárovo
21,"Strana maďarskej komunity - Magyar Közösség Pártja",146,Iván,Fenes,Bc.,48,primátor,Gabčíkovo
21,"Strana maďarskej komunity - Magyar Közösség Pártja",147,Béla,Hrubík,,51,elektrotechnik,Vinica
21,"Strana maďarskej komunity - Magyar Közösség Pártja",148,László,Miklós,"Dr.h.c. prof. RNDr.;DrSc.",67,"univerzitný profesor",Kyselica
21,"Strana maďarskej komunity - Magyar Közösség Pártja",149,Edit,Bauer,Ing.;CSc.,69,ekonómka;sociologička,Šamorín
21,"Strana maďarskej komunity - Magyar Közösség Pártja",150,Béla,Halász,Ing.,38,"stavebný inžinier",Kolárovo
22,"PRIAMA DEMOKRACIA",1,Mária,Ritomská,JUDr.,56,"poslankyňa NR SR",Bratislava
22,"PRIAMA DEMOKRACIA",2,Robert,Beňo,Mgr.,53,podnikateľ,Modra
22,"PRIAMA DEMOKRACIA",3,Pavol,Krišpinský,,47,podnikateľ,"Belá - Dulice"
22,"PRIAMA DEMOKRACIA",4,Eva,Lajčiaková,Mgr.,55,ekonómka,Žilina
22,"PRIAMA DEMOKRACIA",5,Emília,Uhláriková,PaedDr.,58,pedagogička,"Banská Bystrica"
22,"PRIAMA DEMOKRACIA",6,Jozef,Šolc,Ing.,57,"stavebný inžinier;občiansky aktivista",Bratislava
22,"PRIAMA DEMOKRACIA",7,Gabriel,Karácsony,Ing.,69,opatrovateľ,Bratislava
22,"PRIAMA DEMOKRACIA",8,Ondrej,Urban,MUDr.,59,"sociálny antropológ","Banská Bystrica"
22,"PRIAMA DEMOKRACIA",9,Peter,Lipták,MUDr.,56,"lekár;protikorupčný aktivista",Bratislava
22,"PRIAMA DEMOKRACIA",10,Milan,Kicka,Ing.,56,"živnostník;obchodný zástupca",Sobrance
22,"PRIAMA DEMOKRACIA",11,Milan,Hrtan,,47,podnikateľ,Bardejov
22,"PRIAMA DEMOKRACIA",12,Gabriela,Závacká,JUDr.,38,"asistentka poslankyne NR SR",Košice
22,"PRIAMA DEMOKRACIA",13,Marek,Baláž,,57,dôchodca,Handlová
22,"PRIAMA DEMOKRACIA",14,Miroslav,Sečany,,39,"revízny technik",Bratislava
22,"PRIAMA DEMOKRACIA",15,Patrik,Bujna,,43,"riaditeľ rádia WOW",Ludanice
22,"PRIAMA DEMOKRACIA",16,Milan,Tomkuliak,JUDr.,58,právnik,Krivá
22,"PRIAMA DEMOKRACIA",17,Milan,Lajčiak,,61,"konateľ spoločnosti",Žilina
22,"PRIAMA DEMOKRACIA",18,Alena,Kolumberová,,50,nezamestnaná,Poprad
22,"PRIAMA DEMOKRACIA",19,Igor,Jurečka,Ing.,45,programátor,Ratková
22,"PRIAMA DEMOKRACIA",20,Lenka,Kapustová,,28,"matka na materskej dovolenke",Topoľčany
22,"PRIAMA DEMOKRACIA",21,Darina,Halušková,Mgr.,58,nezamestnaná,Čadca
22,"PRIAMA DEMOKRACIA",22,Elena,Mozolová,Ing.,58,"stavebná inžinierka",Poprad
22,"PRIAMA DEMOKRACIA",23,Viliam,Mokráň,Ing.,58,"stavebný inžinier",Nitra
22,"PRIAMA DEMOKRACIA",24,Vladimír,Lauš,JUDr.,58,"invalidný dôchodca",Bratislava
22,"PRIAMA DEMOKRACIA",25,Monika,Pirovits,,48,účtovníčka,Bratislava
22,"PRIAMA DEMOKRACIA",26,Ľudmila,Klimková,,42,manažérka,Lukavica
22,"PRIAMA DEMOKRACIA",27,Vladislav,Cocuľa,Ing.,61,manažér,Bardejov
22,"PRIAMA DEMOKRACIA",28,Richard,Laktiš,,41,technik,"Zlaté Moravce"
22,"PRIAMA DEMOKRACIA",29,Jana,Lachkovičová,,51,"výrobná pracovníčka",Bratislava
22,"PRIAMA DEMOKRACIA",30,Alena,Laborecká,"PhDr. Mgr.",54,"sociálna pracovníčka",Trenčín
22,"PRIAMA DEMOKRACIA",31,Peter,Sihelský,,35,"prevádzkový elektrikár","Kokava nad Rimavicou"
22,"PRIAMA DEMOKRACIA",32,Katarína,Blahovcová,,37,opatrovateľka,Bratislava
22,"PRIAMA DEMOKRACIA",33,Marián,Funtík,Ing.,56,technik,Žilina
22,"PRIAMA DEMOKRACIA",34,Miroslav,Zaťko,Bc.,39,technik,"Zlaté Moravce"
22,"PRIAMA DEMOKRACIA",35,Ivan,Marko,Ing.,54,"obchodný riaditeľ",Zvolen
22,"PRIAMA DEMOKRACIA",36,Renáta,Minová,Ing.,51,"občianska aktivistka",Bratislava
22,"PRIAMA DEMOKRACIA",37,Vladimír,Neumann,,53,"živnostník;občiansky aktivista",Pezinok
22,"PRIAMA DEMOKRACIA",38,Peter,Britka,,45,živnostník,Levice
22,"PRIAMA DEMOKRACIA",39,Dagmar,Kahúnová,JUDr.,57,živnostníčka,Bratislava
22,"PRIAMA DEMOKRACIA",40,David,Sulík,Ing.,46,ekonóm,Malinovo
22,"PRIAMA DEMOKRACIA",41,Milan,Brachňák,Ing.,58,"strojný inžinier",Bratislava
22,"PRIAMA DEMOKRACIA",42,Janka,Mokranová,Mgr.,42,učiteľka,Topoľčany
22,"PRIAMA DEMOKRACIA",43,Emil,Zaťko,,33,predajca,"Zlaté Moravce"
22,"PRIAMA DEMOKRACIA",44,Iveta,Roďomová,,51,nezamestnaná,Bratislava
22,"PRIAMA DEMOKRACIA",45,Ružena,Halajčiková,Mgr.,42,učiteľka,Prešov
22,"PRIAMA DEMOKRACIA",46,Viktor,Macanga,,45,programátor,Bratislava
22,"PRIAMA DEMOKRACIA",47,Martin,Rojček,Mgr.,31,"obchodno-technický zástupca",Žilina
22,"PRIAMA DEMOKRACIA",48,Alena,Pivovarčiová,PhDr.,58,nezamestnaná,Tisovec
22,"PRIAMA DEMOKRACIA",49,Martin,Krenický,Mgr.,43,matematik,Ďačov
22,"PRIAMA DEMOKRACIA",50,Dušan,Zachar,Ing.,51,"operátor velína",Martin
22,"PRIAMA DEMOKRACIA",51,Katarína,Petrusová,Ing.,58,"štátna zamestnankyňa",Lučenec
22,"PRIAMA DEMOKRACIA",52,Beata,Šolcová,,55,"obchodná zástupkyňa",Bratislava
